label,BH,JC_count,JC_maxtime(min),TSG_JCday,TSG_JRtmmean,TSG_JRtmentropy,TSG_JRtmstd,TSG_JRmaxtime(min),TSG_CRtmmean,TSG_CRtmentropy,TSG_CRtmstd,breakfast_time_entropy,breakfast_time_mean,breakfast_time_mode,breakfast_time_range,breakfast_time_25_percentile,breakfast_time_max,breakfast_time_median,breakfast_time_std,dinner_time_entropy,dinner_time_mean,dinner_time_mode,dinner_time_range,dinner_time_25_percentile,dinner_time_max,dinner_time_median,dinner_time_std,lunch_time_entropy,lunch_time_mean,lunch_time_mode,lunch_time_range,lunch_time_25_percentile,lunch_time_max,lunch_time_median,lunch_time_std
1,CS0055931,0.1702127659574468,0.0774649982152064,0.1428571428571428,0.5484351713859911,0.6127803466711541,0.5228387874211323,0.0,0.3471196454948301,0.0,0.0,0.3788044407833591,0.7696865668132333,0.7178631051752922,0.5670498084291188,0.7178631051752922,0.9515859766277128,0.7696160267111853,0.2195911975478954,0.7931126794683876,0.8673450385740888,0.8116520351157223,0.5625,0.8276137270550679,0.8731988472622478,0.8754988028731046,0.3076688269444396,0.6836813061270337,0.7459195433840075,0.7361835245046924,0.6768802228412256,0.7278415015641293,0.903023983315954,0.7434827945776851,0.2549560104774658
0,CS0055932,0.0744680851063829,0.2995974298972752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625571771606575,0.7963272120200334,0.7729549248747913,0.5440613026819924,0.7249582637729549,0.9449081803005008,0.7729549248747913,0.3315718950307317,0.655247331124547,0.8576376695929767,0.7916999201915403,0.4525,0.8262170790103751,0.8451008645533141,0.8503591380686353,0.263925998910978,0.7209511824065022,0.752040559490849,0.7320125130344108,0.8272980501392758,0.7192387904066736,0.97288842544317,0.7356621480709072,0.3249546367841308
0,CS0055933,0.0361702127659574,0.1072016420100741,0.0238095238095238,0.5402384500745157,0.2913857062626576,0.4348582645724115,0.0,0.0,0.0,0.0,0.0,0.7053422370617696,0.7028380634390651,0.0268199233716475,0.7028380634390651,0.7145242070116862,0.7036727879799666,0.0185310207952507,0.5552462500870536,0.8654008158198102,0.8731045490822027,0.3925,0.8431763766959298,0.8285302593659942,0.8762968874700718,0.2185080688392303,0.5877493562624326,0.7554963591275926,0.7340980187695516,0.4178272980501393,0.7283628779979145,0.8310740354535975,0.7539103232533889,0.2069247991922095
0,CS0055934,0.1744680851063829,0.0842422559790584,0.0,0.0,0.0,0.0,0.0,0.8508124076809453,0.0,0.0,0.0775836939920595,0.7726369345734955,0.7896494156928213,0.6053639846743295,0.7216193656093489,0.973288814691152,0.7863105175292153,0.1845568177918145,0.3366356129868436,0.8262352172966698,0.7717478052673583,0.26,0.8120510774142059,0.771613832853026,0.8427773343974462,0.2061795597805156,0.6105690423491081,0.7582709261541378,0.9416058394160584,0.8161559888579387,0.6728362877997914,0.9478623566214808,0.7017726798748697,0.636488684202512
0,CS0055935,0.0148936170212765,0.0075209217467179,0.3412698412698413,0.6385991058122206,0.7621624468083689,0.5831707241006033,0.3868778280542986,0.7016248153618907,0.7378313953238431,0.5079348678825114,0.2084311658770193,0.7825214308491681,0.7646076794657763,0.3869731800766283,0.7696160267111853,0.8898163606010017,0.7762938230383973,0.1283938269207395,0.6373061619659091,0.8472652646635086,0.8180367118914605,0.5,0.819632881085395,0.8566282420749279,0.8332003192338387,0.2620299869992549,0.558607719165183,0.7460760756222514,0.7330552659019812,0.6880222841225627,0.7262773722627737,0.8905109489051095,0.735140771637122,0.2227057592279284
1,CS0055937,0.076595744680851,0.0499494308491651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269916749693341,0.7901654272271968,0.7829716193656093,0.7049808429118773,0.7696160267111853,0.988313856427379,0.7829716193656093,0.2442253552046946,0.7169352281610962,0.8404131970064299,0.7916999201915403,0.4525,0.8068635275339185,0.8436599423631124,0.8347964884277733,0.2641395644419421,0.566491707678058,0.7597925189166065,0.7069864442127216,0.3871866295264624,0.7210636079249217,0.848800834202294,0.7507820646506778,0.2296449017091755
0,CS0055938,0.1446808510638297,0.0491314004680125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450450712108992,0.9180300500834724,0.7813021702838063,0.4559386973180077,0.9052587646076796,0.979966611018364,0.959933222036728,0.3108117014014495,0.664606692758165,0.9062693978895096,0.9553072625698324,0.515,0.879489225857941,0.8847262247838616,0.9034317637669592,0.2654011942899733,0.754627067616636,0.7986669120202825,0.821689259645464,0.7465181058495822,0.7586027111574557,0.978102189781022,0.7893639207507821,0.3023029134058019
1,CS0055939,0.0042553191489361,0.0723287589735453,0.238095238095238,0.0,0.0,0.0,0.0,0.5908419497784343,0.7357539175106094,0.4997609326562401,0.5015593540340607,0.8022630309775551,0.7579298831385642,0.5517241379310345,0.7629382303839732,0.986644407345576,0.7746243739565943,0.2528919630827895,0.6921722585756882,0.8407408426672538,0.7877094972067039,0.505,0.8036711891460495,0.840057636887608,0.840782122905028,0.2681346019069476,0.6255934147288097,0.7338409016241233,0.7570385818561001,0.6267409470752089,0.7028154327424401,0.8967674661105318,0.7205422314911366,0.2315622368217851
0,CS0055940,0.0319148936170212,0.0269900448181493,0.0158730158730158,0.5424739195230999,0.2270183625204036,0.5259340442233438,0.173076923076923,0.5974889217134417,0.2273772414750408,0.6047747524859547,0.6040367863335104,0.8146911519198664,0.7095158597662772,0.6628352490421456,0.7174457429048414,0.998330550918197,0.7362270450751253,0.4868966997446806,0.8198607773081842,0.8591824066684403,0.767757382282522,0.67,0.7924980047885076,0.8861671469740634,0.8475658419792498,0.5431967690786065,0.7824836821294847,0.8618826429045406,0.9927007299270072,0.8217270194986073,0.7799791449426486,0.9937434827945776,0.808133472367049,0.6182927898060208
0,CS0055941,0.1106382978723404,0.0219628762939753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4561711212482043,0.8078046744574291,0.7378964941569283,0.3256704980842911,0.7658597662771286,0.8797996661101837,0.7846410684474123,0.2339383013250541,0.800065030069244,0.8695464219207236,0.8347964884277733,0.575,0.8258180367118915,0.8674351585014409,0.859537110933759,0.3423496123854118,0.7096581910326548,0.7891648497487913,0.7466110531803962,0.807799442896936,0.75,0.9979144942648592,0.7726798748696558,0.3255649564700384
